Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
958.9,"{0: 0.0, 1: 9.1, 2: 0.0, 3: 0.0, 4: 10.0, 5: 100.0, 6: 0.0, 7: 10.0, 8: 10.0, 9: 0.0, 10: 11.1, 11: 0.0, 12: 0.0, 13: 0.0, 14: 10.0, 15: 10.0, 16: 100.0, 17: 9.1, 18: 0.0, 19: 10.0, 20: 9.1, 21: 9.1, 22: 10.0, 23: 90.0, 24: 10.0, 25: 18.2, 26: 0.0, 27: 10.0, 28: 0.0, 29: 18.2, 30: 18.2, 31: 10.0, 32: 0.0, 33: 9.1, 34: 0.0, 35: 18.2, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 10.0, 49: 10.0, 50: 10.0, 51: 10.0, 52: 0.0, 53: 0.0, 54: 0.0, 55: 10.0, 56: 0.0, 57: 0.0, 58: 10.0, 59: 10.0, 60: 0.0, 61: 0.0, 62: 0.0, 63: 9.1}","{0: 32.6875, 1: 32.6875, 2: 32.6875, 3: 32.6875, 4: 32.6875, 5: 32.6875, 6: 32.6875, 7: 32.6875, 8: 32.6875, 9: 32.6875, 10: 32.6875, 11: 32.6875, 12: 32.6875, 13: 32.6875, 14: 32.6875, 15: 32.6875, 16: 32.6875, 17: 32.6875, 18: 32.6875, 19: 32.6875, 20: 32.6875, 21: 32.6875, 22: 32.6875, 23: 32.6875, 24: 32.6875, 25: 32.6875, 26: 32.6875, 27: 32.6875, 28: 32.6875, 29: 32.6875, 30: 32.6875, 31: 32.6875, 32: 32.6875, 33: 32.6875, 34: 32.6875, 35: 32.6875, 36: 32.6875, 37: 32.6875, 38: 32.6875, 39: 32.6875, 40: 32.6875, 41: 32.6875, 42: 32.6875, 43: 32.6875, 44: 32.6875, 45: 32.6875, 46: 32.6875, 47: 32.6875, 48: 32.6875, 49: 32.6875, 50: 32.6875, 51: 32.6875, 52: 32.6875, 53: 32.6875, 54: 32.6875, 55: 32.6875, 56: 32.6875, 57: 32.6875, 58: 32.6875, 59: 32.6875, 60: 32.6875, 61: 32.6875, 62: 32.6875, 63: 32.6875}",2025-03-12 20:35:52.258172
419.4,"{0: 40.0, 1: 45.5, 2: 0.0, 3: 45.5, 4: 0.0, 5: 100.0, 6: 50.0, 7: 0.0, 8: 0.0, 9: 40.0, 10: 40.0, 11: 0.0, 12: 36.4, 13: 0.0, 14: 40.0, 15: 0.0, 16: 40.0, 17: 0.0, 18: 0.0, 19: 45.5, 20: 0.0, 21: 40.0, 22: 9.1, 23: 9.1, 24: 0.0, 25: 40.0, 26: 40.0, 27: 40.0, 28: 50.0, 29: 40.0, 30: 40.0, 31: 36.4, 32: 0.0, 33: 0.0, 34: 0.0, 35: 50.0, 36: 10.0, 37: 0.0, 38: 0.0, 39: 50.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 0.0, 49: 0.0, 50: 54.5, 51: 44.4, 52: 40.0, 53: 45.5, 54: 100.0, 55: 36.4, 56: 50.0, 57: 40.0, 58: 30.0, 59: 40.0, 60: 0.0, 61: 40.0, 62: 40.0, 63: 100.0}","{0: 32.9375, 1: 32.9375, 2: 32.9375, 3: 32.9375, 4: 32.9375, 5: 32.9375, 6: 32.9375, 7: 32.9375, 8: 32.9375, 9: 32.9375, 10: 32.9375, 11: 32.9375, 12: 32.9375, 13: 32.9375, 14: 32.9375, 15: 32.9375, 16: 32.9375, 17: 32.9375, 18: 32.9375, 19: 32.9375, 20: 32.9375, 21: 32.9375, 22: 32.9375, 23: 32.9375, 24: 32.9375, 25: 32.9375, 26: 32.9375, 27: 32.9375, 28: 32.9375, 29: 32.9375, 30: 32.9375, 31: 32.9375, 32: 32.9375, 33: 32.9375, 34: 32.9375, 35: 32.9375, 36: 32.9375, 37: 32.9375, 38: 32.9375, 39: 32.9375, 40: 32.9375, 41: 32.9375, 42: 32.9375, 43: 32.9375, 44: 32.9375, 45: 32.9375, 46: 32.9375, 47: 32.9375, 48: 32.9375, 49: 32.9375, 50: 32.9375, 51: 32.9375, 52: 32.9375, 53: 32.9375, 54: 32.9375, 55: 32.9375, 56: 32.9375, 57: 32.9375, 58: 32.9375, 59: 32.9375, 60: 32.9375, 61: 32.9375, 62: 32.9375, 63: 32.9375}",2025-03-12 20:35:54.598626
339.6,"{0: 0.0, 1: 9.1, 2: 10.0, 3: 0.0, 4: 0.0, 5: 100.0, 6: 10.0, 7: 0.0, 8: 0.0, 9: 10.0, 10: 10.0, 11: 0.0, 12: 9.1, 13: 0.0, 14: 10.0, 15: 0.0, 16: 0.0, 17: 10.0, 18: 10.0, 19: 10.0, 20: 0.0, 21: 10.0, 22: 10.0, 23: 0.0, 24: 10.0, 25: 10.0, 26: 0.0, 27: 90.9, 28: 18.2, 29: 11.1, 30: 10.0, 31: 100.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 10.0, 36: 10.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 10.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 10.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 10.0, 57: 0.0, 58: 20.0, 59: 0.0, 60: 18.2, 61: 10.0, 62: 10.0, 63: 10.0}","{0: 33.625, 1: 33.625, 2: 33.625, 3: 33.625, 4: 33.625, 5: 33.625, 6: 33.625, 7: 33.625, 8: 33.625, 9: 33.625, 10: 33.625, 11: 33.625, 12: 33.625, 13: 33.625, 14: 33.625, 15: 33.625, 16: 33.625, 17: 33.625, 18: 33.625, 19: 33.625, 20: 33.625, 21: 33.625, 22: 33.625, 23: 33.625, 24: 33.625, 25: 33.625, 26: 33.625, 27: 33.625, 28: 33.625, 29: 33.625, 30: 33.625, 31: 33.625, 32: 33.625, 33: 33.625, 34: 33.625, 35: 33.625, 36: 33.625, 37: 33.625, 38: 33.625, 39: 33.625, 40: 33.625, 41: 33.625, 42: 33.625, 43: 33.625, 44: 33.625, 45: 33.625, 46: 33.625, 47: 33.625, 48: 33.625, 49: 33.625, 50: 33.625, 51: 33.625, 52: 33.625, 53: 33.625, 54: 33.625, 55: 33.625, 56: 33.625, 57: 33.625, 58: 33.625, 59: 33.625, 60: 33.625, 61: 33.625, 62: 33.625, 63: 33.625}",2025-03-12 20:35:56.916173
689.0,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 10.0, 4: 10.0, 5: 0.0, 6: 11.1, 7: 0.0, 8: 0.0, 9: 9.1, 10: 11.1, 11: 0.0, 12: 10.0, 13: 0.0, 14: 10.0, 15: 100.0, 16: 0.0, 17: 0.0, 18: 11.1, 19: 9.1, 20: 0.0, 21: 10.0, 22: 90.9, 23: 0.0, 24: 0.0, 25: 18.2, 26: 0.0, 27: 0.0, 28: 11.1, 29: 0.0, 30: 0.0, 31: 18.2, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 100.0, 49: 0.0, 50: 10.0, 51: 0.0, 52: 9.1, 53: 0.0, 54: 0.0, 55: 0.0, 56: 10.0, 57: 10.0, 58: 0.0, 59: 0.0, 60: 11.1, 61: 10.0, 62: 0.0, 63: 10.0}","{0: 33.9375, 1: 33.9375, 2: 33.9375, 3: 33.9375, 4: 33.9375, 5: 33.9375, 6: 33.9375, 7: 33.9375, 8: 33.9375, 9: 33.9375, 10: 33.9375, 11: 33.9375, 12: 33.9375, 13: 33.9375, 14: 33.9375, 15: 33.9375, 16: 33.9375, 17: 33.9375, 18: 33.9375, 19: 33.9375, 20: 33.9375, 21: 33.9375, 22: 33.9375, 23: 33.9375, 24: 33.9375, 25: 33.9375, 26: 33.9375, 27: 33.9375, 28: 33.9375, 29: 33.9375, 30: 33.9375, 31: 33.9375, 32: 33.9375, 33: 33.9375, 34: 33.9375, 35: 33.9375, 36: 33.9375, 37: 33.9375, 38: 33.9375, 39: 33.9375, 40: 33.9375, 41: 33.9375, 42: 33.9375, 43: 33.9375, 44: 33.9375, 45: 33.9375, 46: 33.9375, 47: 33.9375, 48: 33.9375, 49: 33.9375, 50: 33.9375, 51: 33.9375, 52: 33.9375, 53: 33.9375, 54: 33.9375, 55: 33.9375, 56: 33.9375, 57: 33.9375, 58: 33.9375, 59: 33.9375, 60: 33.9375, 61: 33.9375, 62: 33.9375, 63: 33.9375}",2025-03-12 20:35:59.228349
679.3,"{0: 0.0, 1: 11.1, 2: 0.0, 3: 18.2, 4: 0.0, 5: 20.0, 6: 20.0, 7: 0.0, 8: 0.0, 9: 11.1, 10: 20.0, 11: 0.0, 12: 10.0, 13: 0.0, 14: 20.0, 15: 0.0, 16: 20.0, 17: 0.0, 18: 11.1, 19: 20.0, 20: 20.0, 21: 0.0, 22: 10.0, 23: 90.0, 24: 0.0, 25: 20.0, 26: 0.0, 27: 0.0, 28: 20.0, 29: 20.0, 30: 10.0, 31: 20.0, 32: 0.0, 33: 0.0, 34: 20.0, 35: 10.0, 36: 20.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 100.0, 48: 0.0, 49: 0.0, 50: 18.2, 51: 0.0, 52: 20.0, 53: 10.0, 54: 20.0, 55: 10.0, 56: 20.0, 57: 20.0, 58: 20.0, 59: 20.0, 60: 20.0, 61: 20.0, 62: 100.0, 63: 20.0}","{0: 33.9375, 1: 33.9375, 2: 33.9375, 3: 33.9375, 4: 33.9375, 5: 33.9375, 6: 33.9375, 7: 33.9375, 8: 33.9375, 9: 33.9375, 10: 33.9375, 11: 33.9375, 12: 33.9375, 13: 33.9375, 14: 33.9375, 15: 33.9375, 16: 33.9375, 17: 33.9375, 18: 33.9375, 19: 33.9375, 20: 33.9375, 21: 33.9375, 22: 33.9375, 23: 33.9375, 24: 33.9375, 25: 33.9375, 26: 33.9375, 27: 33.9375, 28: 33.9375, 29: 33.9375, 30: 33.9375, 31: 33.9375, 32: 33.9375, 33: 33.9375, 34: 33.9375, 35: 33.9375, 36: 33.9375, 37: 33.9375, 38: 33.9375, 39: 33.9375, 40: 33.9375, 41: 33.9375, 42: 33.9375, 43: 33.9375, 44: 33.9375, 45: 33.9375, 46: 33.9375, 47: 33.9375, 48: 33.9375, 49: 33.9375, 50: 33.9375, 51: 33.9375, 52: 33.9375, 53: 33.9375, 54: 33.9375, 55: 33.9375, 56: 33.9375, 57: 33.9375, 58: 33.9375, 59: 33.9375, 60: 33.9375, 61: 33.9375, 62: 33.9375, 63: 33.9375}",2025-03-12 20:36:01.563909
1228.8,"{0: 40.0, 1: 9.1, 2: 0.0, 3: 10.0, 4: 100.0, 5: 0.0, 6: 9.1, 7: 0.0, 8: 0.0, 9: 10.0, 10: 10.0, 11: 0.0, 12: 10.0, 13: 9.1, 14: 18.2, 15: 0.0, 16: 10.0, 17: 10.0, 18: 16.7, 19: 10.0, 20: 0.0, 21: 10.0, 22: 10.0, 23: 100.0, 24: 18.2, 25: 0.0, 26: 60.0, 27: 10.0, 28: 10.0, 29: 0.0, 30: 0.0, 31: 10.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 10.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 11.1, 48: 0.0, 49: 10.0, 50: 10.0, 51: 0.0, 52: 10.0, 53: 10.0, 54: 10.0, 55: 9.1, 56: 0.0, 57: 10.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 10.0, 62: 10.0, 63: 0.0}","{0: 34.0625, 1: 34.0625, 2: 34.0625, 3: 34.0625, 4: 34.0625, 5: 34.0625, 6: 34.0625, 7: 34.0625, 8: 34.0625, 9: 34.0625, 10: 34.0625, 11: 34.0625, 12: 34.0625, 13: 34.0625, 14: 34.0625, 15: 34.0625, 16: 34.0625, 17: 34.0625, 18: 34.0625, 19: 34.0625, 20: 34.0625, 21: 34.0625, 22: 34.0625, 23: 34.0625, 24: 34.0625, 25: 34.0625, 26: 34.0625, 27: 34.0625, 28: 34.0625, 29: 34.0625, 30: 34.0625, 31: 34.0625, 32: 34.0625, 33: 34.0625, 34: 34.0625, 35: 34.0625, 36: 34.0625, 37: 34.0625, 38: 34.0625, 39: 34.0625, 40: 34.0625, 41: 34.0625, 42: 34.0625, 43: 34.0625, 44: 34.0625, 45: 34.0625, 46: 34.0625, 47: 34.0625, 48: 34.0625, 49: 34.0625, 50: 34.0625, 51: 34.0625, 52: 34.0625, 53: 34.0625, 54: 34.0625, 55: 34.0625, 56: 34.0625, 57: 34.0625, 58: 34.0625, 59: 34.0625, 60: 34.0625, 61: 34.0625, 62: 34.0625, 63: 34.0625}",2025-03-12 20:36:03.882681
349.6,"{0: 22.2, 1: 0.0, 2: 30.0, 3: 22.2, 4: 100.0, 5: 0.0, 6: 20.0, 7: 0.0, 8: 20.0, 9: 22.2, 10: 22.2, 11: 0.0, 12: 0.0, 13: 20.0, 14: 0.0, 15: 0.0, 16: 27.3, 17: 30.0, 18: 0.0, 19: 27.3, 20: 30.0, 21: 27.3, 22: 0.0, 23: 10.0, 24: 30.0, 25: 50.0, 26: 0.0, 27: 0.0, 28: 20.0, 29: 0.0, 30: 22.2, 31: 0.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 22.2, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 22.2, 45: 0.0, 46: 30.0, 47: 27.3, 48: 30.0, 49: 0.0, 50: 27.3, 51: 22.2, 52: 0.0, 53: 20.0, 54: 27.3, 55: 90.9, 56: 0.0, 57: 20.0, 58: 22.2, 59: 22.2, 60: 30.0, 61: 30.0, 62: 27.3, 63: 30.0}","{0: 33.4375, 1: 33.4375, 2: 33.4375, 3: 33.4375, 4: 33.4375, 5: 33.4375, 6: 33.4375, 7: 33.4375, 8: 33.4375, 9: 33.4375, 10: 33.4375, 11: 33.4375, 12: 33.4375, 13: 33.4375, 14: 33.4375, 15: 33.4375, 16: 33.4375, 17: 33.4375, 18: 33.4375, 19: 33.4375, 20: 33.4375, 21: 33.4375, 22: 33.4375, 23: 33.4375, 24: 33.4375, 25: 33.4375, 26: 33.4375, 27: 33.4375, 28: 33.4375, 29: 33.4375, 30: 33.4375, 31: 33.4375, 32: 33.4375, 33: 33.4375, 34: 33.4375, 35: 33.4375, 36: 33.4375, 37: 33.4375, 38: 33.4375, 39: 33.4375, 40: 33.4375, 41: 33.4375, 42: 33.4375, 43: 33.4375, 44: 33.4375, 45: 33.4375, 46: 33.4375, 47: 33.4375, 48: 33.4375, 49: 33.4375, 50: 33.4375, 51: 33.4375, 52: 33.4375, 53: 33.4375, 54: 33.4375, 55: 33.4375, 56: 33.4375, 57: 33.4375, 58: 33.4375, 59: 33.4375, 60: 33.4375, 61: 33.4375, 62: 33.4375, 63: 33.4375}",2025-03-12 20:36:06.200143
889.0,"{0: 20.0, 1: 20.0, 2: 10.0, 3: 27.3, 4: 45.5, 5: 22.2, 6: 70.0, 7: 45.5, 8: 0.0, 9: 0.0, 10: 27.3, 11: 40.0, 12: 36.4, 13: 27.3, 14: 20.0, 15: 20.0, 16: 36.4, 17: 30.0, 18: 27.3, 19: 41.7, 20: 27.3, 21: 18.2, 22: 20.0, 23: 18.2, 24: 0.0, 25: 0.0, 26: 27.3, 27: 18.2, 28: 18.2, 29: 27.3, 30: 45.5, 31: 10.0, 32: 11.1, 33: 10.0, 34: 20.0, 35: 20.0, 36: 18.2, 37: 36.4, 38: 10.0, 39: 20.0, 40: 20.0, 41: 27.3, 42: 10.0, 43: 18.2, 44: 0.0, 45: 11.1, 46: 20.0, 47: 18.2, 48: 20.0, 49: 18.2, 50: 0.0, 51: 18.2, 52: 0.0, 53: 20.0, 54: 30.0, 55: 90.9, 56: 20.0, 57: 30.0, 58: 27.3, 59: 27.3, 60: 30.0, 61: 27.3, 62: 40.0, 63: 100.0}","{0: 33.5625, 1: 33.5625, 2: 33.5625, 3: 33.5625, 4: 33.5625, 5: 33.5625, 6: 33.5625, 7: 33.5625, 8: 33.5625, 9: 33.5625, 10: 33.5625, 11: 33.5625, 12: 33.5625, 13: 33.5625, 14: 33.5625, 15: 33.5625, 16: 33.5625, 17: 33.5625, 18: 33.5625, 19: 33.5625, 20: 33.5625, 21: 33.5625, 22: 33.5625, 23: 33.5625, 24: 33.5625, 25: 33.5625, 26: 33.5625, 27: 33.5625, 28: 33.5625, 29: 33.5625, 30: 33.5625, 31: 33.5625, 32: 33.5625, 33: 33.5625, 34: 33.5625, 35: 33.5625, 36: 33.5625, 37: 33.5625, 38: 33.5625, 39: 33.5625, 40: 33.5625, 41: 33.5625, 42: 33.5625, 43: 33.5625, 44: 33.5625, 45: 33.5625, 46: 33.5625, 47: 33.5625, 48: 33.5625, 49: 33.5625, 50: 33.5625, 51: 33.5625, 52: 33.5625, 53: 33.5625, 54: 33.5625, 55: 33.5625, 56: 33.5625, 57: 33.5625, 58: 33.5625, 59: 33.5625, 60: 33.5625, 61: 33.5625, 62: 33.5625, 63: 33.5625}",2025-03-12 20:36:08.540946
689.1,"{0: 22.2, 1: 36.4, 2: 36.4, 3: 30.0, 4: 20.0, 5: 40.0, 6: 22.2, 7: 20.0, 8: 20.0, 9: 20.0, 10: 40.0, 11: 40.0, 12: 30.0, 13: 20.0, 14: 36.4, 15: 30.0, 16: 20.0, 17: 20.0, 18: 40.0, 19: 40.0, 20: 36.4, 21: 33.3, 22: 30.0, 23: 40.0, 24: 36.4, 25: 80.0, 26: 80.0, 27: 33.3, 28: 20.0, 29: 27.3, 30: 50.0, 31: 20.0, 32: 30.0, 33: 36.4, 34: 36.4, 35: 20.0, 36: 33.3, 37: 80.0, 38: 45.5, 39: 30.0, 40: 30.0, 41: 40.0, 42: 22.2, 43: 33.3, 44: 20.0, 45: 33.3, 46: 30.0, 47: 20.0, 48: 30.0, 49: 27.3, 50: 20.0, 51: 20.0, 52: 20.0, 53: 20.0, 54: 27.3, 55: 27.3, 56: 36.4, 57: 33.3, 58: 20.0, 59: 30.0, 60: 27.3, 61: 20.0, 62: 20.0, 63: 30.0}","{0: 33.9375, 1: 33.9375, 2: 33.9375, 3: 33.9375, 4: 33.9375, 5: 33.9375, 6: 33.9375, 7: 33.9375, 8: 33.9375, 9: 33.9375, 10: 33.9375, 11: 33.9375, 12: 33.9375, 13: 33.9375, 14: 33.9375, 15: 33.9375, 16: 33.9375, 17: 33.9375, 18: 33.9375, 19: 33.9375, 20: 33.9375, 21: 33.9375, 22: 33.9375, 23: 33.9375, 24: 33.9375, 25: 33.9375, 26: 33.9375, 27: 33.9375, 28: 33.9375, 29: 33.9375, 30: 33.9375, 31: 33.9375, 32: 33.9375, 33: 33.9375, 34: 33.9375, 35: 33.9375, 36: 33.9375, 37: 33.9375, 38: 33.9375, 39: 33.9375, 40: 33.9375, 41: 33.9375, 42: 33.9375, 43: 33.9375, 44: 33.9375, 45: 33.9375, 46: 33.9375, 47: 33.9375, 48: 33.9375, 49: 33.9375, 50: 33.9375, 51: 33.9375, 52: 33.9375, 53: 33.9375, 54: 33.9375, 55: 33.9375, 56: 33.9375, 57: 33.9375, 58: 33.9375, 59: 33.9375, 60: 33.9375, 61: 33.9375, 62: 33.9375, 63: 33.9375}",2025-03-12 20:36:10.861193
429.5,"{0: 22.2, 1: 20.0, 2: 20.0, 3: 30.0, 4: 20.0, 5: 20.0, 6: 30.0, 7: 22.2, 8: 30.0, 9: 30.0, 10: 36.4, 11: 27.3, 12: 0.0, 13: 20.0, 14: 66.7, 15: 30.0, 16: 27.3, 17: 22.2, 18: 33.3, 19: 40.0, 20: 30.0, 21: 18.2, 22: 20.0, 23: 36.4, 24: 20.0, 25: 30.0, 26: 20.0, 27: 20.0, 28: 11.1, 29: 22.2, 30: 36.4, 31: 22.2, 32: 20.0, 33: 90.9, 34: 30.0, 35: 20.0, 36: 30.0, 37: 20.0, 38: 30.0, 39: 30.0, 40: 22.2, 41: 30.0, 42: 20.0, 43: 27.3, 44: 20.0, 45: 27.3, 46: 30.0, 47: 40.0, 48: 20.0, 49: 27.3, 50: 27.3, 51: 20.0, 52: 10.0, 53: 22.2, 54: 30.0, 55: 20.0, 56: 100.0, 57: 30.0, 58: 30.0, 59: 30.0, 60: 30.0, 61: 27.3, 62: 30.0, 63: 27.3}","{0: 33.6875, 1: 33.6875, 2: 33.6875, 3: 33.6875, 4: 33.6875, 5: 33.6875, 6: 33.6875, 7: 33.6875, 8: 33.6875, 9: 33.6875, 10: 33.6875, 11: 33.6875, 12: 33.6875, 13: 33.6875, 14: 33.6875, 15: 33.6875, 16: 33.6875, 17: 33.6875, 18: 33.6875, 19: 33.6875, 20: 33.6875, 21: 33.6875, 22: 33.6875, 23: 33.6875, 24: 33.6875, 25: 33.6875, 26: 33.6875, 27: 33.6875, 28: 33.6875, 29: 33.6875, 30: 33.6875, 31: 33.6875, 32: 33.6875, 33: 33.6875, 34: 33.6875, 35: 33.6875, 36: 33.6875, 37: 33.6875, 38: 33.6875, 39: 33.6875, 40: 33.6875, 41: 33.6875, 42: 33.6875, 43: 33.6875, 44: 33.6875, 45: 33.6875, 46: 33.6875, 47: 33.6875, 48: 33.6875, 49: 33.6875, 50: 33.6875, 51: 33.6875, 52: 33.6875, 53: 33.6875, 54: 33.6875, 55: 33.6875, 56: 33.6875, 57: 33.6875, 58: 33.6875, 59: 33.6875, 60: 33.6875, 61: 33.6875, 62: 33.6875, 63: 33.6875}",2025-03-12 20:36:13.184014
1108.8,"{0: 30.0, 1: 0.0, 2: 27.3, 3: 0.0, 4: 20.0, 5: 10.0, 6: 20.0, 7: 9.1, 8: 0.0, 9: 9.1, 10: 30.0, 11: 0.0, 12: 0.0, 13: 30.0, 14: 0.0, 15: 0.0, 16: 90.0, 17: 20.0, 18: 0.0, 19: 0.0, 20: 30.0, 21: 27.3, 22: 10.0, 23: 30.0, 24: 0.0, 25: 27.3, 26: 10.0, 27: 10.0, 28: 30.0, 29: 0.0, 30: 22.2, 31: 0.0, 32: 0.0, 33: 30.0, 34: 0.0, 35: 30.0, 36: 0.0, 37: 27.3, 38: 0.0, 39: 27.3, 40: 20.0, 41: 0.0, 42: 27.3, 43: 0.0, 44: 27.3, 45: 0.0, 46: 90.0, 47: 20.0, 48: 0.0, 49: 0.0, 50: 27.3, 51: 30.0, 52: 30.0, 53: 0.0, 54: 0.0, 55: 0.0, 56: 0.0, 57: 27.3, 58: 100.0, 59: 27.3, 60: 30.0, 61: 27.3, 62: 27.3, 63: 30.0}","{0: 33.75, 1: 33.75, 2: 33.75, 3: 33.75, 4: 33.75, 5: 33.75, 6: 33.75, 7: 33.75, 8: 33.75, 9: 33.75, 10: 33.75, 11: 33.75, 12: 33.75, 13: 33.75, 14: 33.75, 15: 33.75, 16: 33.75, 17: 33.75, 18: 33.75, 19: 33.75, 20: 33.75, 21: 33.75, 22: 33.75, 23: 33.75, 24: 33.75, 25: 33.75, 26: 33.75, 27: 33.75, 28: 33.75, 29: 33.75, 30: 33.75, 31: 33.75, 32: 33.75, 33: 33.75, 34: 33.75, 35: 33.75, 36: 33.75, 37: 33.75, 38: 33.75, 39: 33.75, 40: 33.75, 41: 33.75, 42: 33.75, 43: 33.75, 44: 33.75, 45: 33.75, 46: 33.75, 47: 33.75, 48: 33.75, 49: 33.75, 50: 33.75, 51: 33.75, 52: 33.75, 53: 33.75, 54: 33.75, 55: 33.75, 56: 33.75, 57: 33.75, 58: 33.75, 59: 33.75, 60: 33.75, 61: 33.75, 62: 33.75, 63: 33.75}",2025-03-12 20:36:15.522820
459.4,"{0: 9.1, 1: 0.0, 2: 0.0, 3: 0.0, 4: 100.0, 5: 44.4, 6: 0.0, 7: 44.4, 8: 33.3, 9: 0.0, 10: 40.0, 11: 45.5, 12: 0.0, 13: 33.3, 14: 20.0, 15: 20.0, 16: 10.0, 17: 45.5, 18: 50.0, 19: 0.0, 20: 22.2, 21: 44.4, 22: 0.0, 23: 50.0, 24: 45.5, 25: 0.0, 26: 50.0, 27: 30.0, 28: 40.0, 29: 50.0, 30: 100.0, 31: 0.0, 32: 0.0, 33: 50.0, 34: 50.0, 35: 44.4, 36: 0.0, 37: 0.0, 38: 44.4, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 33.3, 45: 0.0, 46: 45.5, 47: 0.0, 48: 100.0, 49: 50.0, 50: 44.4, 51: 0.0, 52: 0.0, 53: 0.0, 54: 40.0, 55: 44.4, 56: 0.0, 57: 40.0, 58: 0.0, 59: 50.0, 60: 0.0, 61: 50.0, 62: 40.0, 63: 30.0}","{0: 33.6875, 1: 33.6875, 2: 33.6875, 3: 33.6875, 4: 33.6875, 5: 33.6875, 6: 33.6875, 7: 33.6875, 8: 33.6875, 9: 33.6875, 10: 33.6875, 11: 33.6875, 12: 33.6875, 13: 33.6875, 14: 33.6875, 15: 33.6875, 16: 33.6875, 17: 33.6875, 18: 33.6875, 19: 33.6875, 20: 33.6875, 21: 33.6875, 22: 33.6875, 23: 33.6875, 24: 33.6875, 25: 33.6875, 26: 33.6875, 27: 33.6875, 28: 33.6875, 29: 33.6875, 30: 33.6875, 31: 33.6875, 32: 33.6875, 33: 33.6875, 34: 33.6875, 35: 33.6875, 36: 33.6875, 37: 33.6875, 38: 33.6875, 39: 33.6875, 40: 33.6875, 41: 33.6875, 42: 33.6875, 43: 33.6875, 44: 33.6875, 45: 33.6875, 46: 33.6875, 47: 33.6875, 48: 33.6875, 49: 33.6875, 50: 33.6875, 51: 33.6875, 52: 33.6875, 53: 33.6875, 54: 33.6875, 55: 33.6875, 56: 33.6875, 57: 33.6875, 58: 33.6875, 59: 33.6875, 60: 33.6875, 61: 33.6875, 62: 33.6875, 63: 33.6875}",2025-03-12 20:36:17.866202
