Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
897.8,"{0: 22.2, 1: 40.0, 2: 44.4, 3: 55.6, 4: 60.0, 5: 20.0, 6: 50.0, 7: 30.0, 8: 20.0, 9: 60.0, 10: 54.5, 11: 20.0, 12: 81.8, 13: 60.0, 14: 54.5, 15: 20.0, 16: 50.0, 17: 40.0, 18: 60.0, 19: 30.0, 20: 50.0, 21: 20.0, 22: 50.0, 23: 33.3, 24: 20.0, 25: 33.3, 26: 11.1, 27: 54.5, 28: 30.0, 29: 22.2, 30: 22.2, 31: 54.5, 32: 54.5, 33: 50.0, 34: 22.2, 35: 60.0, 36: 60.0, 37: 50.0, 38: 50.0, 39: 60.0, 40: 50.0, 41: 60.0, 42: 50.0, 43: 54.5, 44: 22.2, 45: 55.6, 46: 60.0, 47: 50.0, 48: 20.0, 49: 100.0, 50: 30.0, 51: 27.3, 52: 20.0, 53: 50.0, 54: 22.2, 55: 30.0, 56: 22.2, 57: 50.0, 58: 90.0, 59: 20.0, 60: 30.0, 61: 22.2, 62: 30.0, 63: 20.0}","{0: 34.9375, 1: 34.9375, 2: 34.9375, 3: 34.9375, 4: 34.9375, 5: 34.9375, 6: 34.9375, 7: 34.9375, 8: 34.9375, 9: 34.9375, 10: 34.9375, 11: 34.9375, 12: 34.9375, 13: 34.9375, 14: 34.9375, 15: 34.9375, 16: 34.9375, 17: 34.9375, 18: 34.9375, 19: 34.9375, 20: 34.9375, 21: 34.9375, 22: 34.9375, 23: 34.9375, 24: 34.9375, 25: 34.9375, 26: 34.9375, 27: 34.9375, 28: 34.9375, 29: 34.9375, 30: 34.9375, 31: 34.9375, 32: 34.9375, 33: 34.9375, 34: 34.9375, 35: 34.9375, 36: 34.9375, 37: 34.9375, 38: 34.9375, 39: 34.9375, 40: 34.9375, 41: 34.9375, 42: 34.9375, 43: 34.9375, 44: 34.9375, 45: 34.9375, 46: 34.9375, 47: 34.9375, 48: 34.9375, 49: 34.9375, 50: 34.9375, 51: 34.9375, 52: 34.9375, 53: 34.9375, 54: 34.9375, 55: 34.9375, 56: 34.9375, 57: 34.9375, 58: 34.9375, 59: 34.9375, 60: 34.9375, 61: 34.9375, 62: 34.9375, 63: 34.9375}",2025-03-12 20:19:39.744727
99.8,"{0: 33.3, 1: 30.0, 2: 30.0, 3: 33.3, 4: 33.3, 5: 33.3, 6: 40.0, 7: 33.3, 8: 20.0, 9: 33.3, 10: 30.0, 11: 30.0, 12: 40.0, 13: 30.0, 14: 70.0, 15: 44.4, 16: 27.3, 17: 30.0, 18: 40.0, 19: 36.4, 20: 33.3, 21: 33.3, 22: 22.2, 23: 30.0, 24: 30.0, 25: 30.0, 26: 40.0, 27: 60.0, 28: 70.0, 29: 33.3, 30: 33.3, 31: 36.4, 32: 40.0, 33: 30.0, 34: 40.0, 35: 40.0, 36: 33.3, 37: 33.3, 38: 44.4, 39: 40.0, 40: 30.0, 41: 37.5, 42: 33.3, 43: 44.4, 44: 30.0, 45: 40.0, 46: 44.4, 47: 40.0, 48: 30.0, 49: 33.3, 50: 30.0, 51: 33.3, 52: 30.0, 53: 30.0, 54: 33.3, 55: 40.0, 56: 30.0, 57: 0.0, 58: 22.2, 59: 90.0, 60: 30.0, 61: 30.0, 62: 30.0, 63: 40.0}","{0: 35.4375, 1: 35.4375, 2: 35.4375, 3: 35.4375, 4: 35.4375, 5: 35.4375, 6: 35.4375, 7: 35.4375, 8: 35.4375, 9: 35.4375, 10: 35.4375, 11: 35.4375, 12: 35.4375, 13: 35.4375, 14: 35.4375, 15: 35.4375, 16: 35.4375, 17: 35.4375, 18: 35.4375, 19: 35.4375, 20: 35.4375, 21: 35.4375, 22: 35.4375, 23: 35.4375, 24: 35.4375, 25: 35.4375, 26: 35.4375, 27: 35.4375, 28: 35.4375, 29: 35.4375, 30: 35.4375, 31: 35.4375, 32: 35.4375, 33: 35.4375, 34: 35.4375, 35: 35.4375, 36: 35.4375, 37: 35.4375, 38: 35.4375, 39: 35.4375, 40: 35.4375, 41: 35.4375, 42: 35.4375, 43: 35.4375, 44: 35.4375, 45: 35.4375, 46: 35.4375, 47: 35.4375, 48: 35.4375, 49: 35.4375, 50: 35.4375, 51: 35.4375, 52: 35.4375, 53: 35.4375, 54: 35.4375, 55: 35.4375, 56: 35.4375, 57: 35.4375, 58: 35.4375, 59: 35.4375, 60: 35.4375, 61: 35.4375, 62: 35.4375, 63: 35.4375}",2025-03-12 20:19:42.078607
409.3,"{0: 11.1, 1: 20.0, 2: 20.0, 3: 11.1, 4: 18.2, 5: 11.1, 6: 36.4, 7: 11.1, 8: 20.0, 9: 10.0, 10: 11.1, 11: 11.1, 12: 30.0, 13: 20.0, 14: 18.2, 15: 30.0, 16: 18.2, 17: 20.0, 18: 40.0, 19: 33.3, 20: 20.0, 21: 36.4, 22: 10.0, 23: 30.0, 24: 30.0, 25: 36.4, 26: 22.2, 27: 27.3, 28: 40.0, 29: 22.2, 30: 40.0, 31: 40.0, 32: 11.1, 33: 77.8, 34: 22.2, 35: 50.0, 36: 18.2, 37: 30.0, 38: 20.0, 39: 20.0, 40: 20.0, 41: 11.1, 42: 11.1, 43: 20.0, 44: 18.2, 45: 11.1, 46: 30.0, 47: 20.0, 48: 30.0, 49: 100.0, 50: 36.4, 51: 30.0, 52: 18.2, 53: 33.3, 54: 22.2, 55: 33.3, 56: 36.4, 57: 36.4, 58: 10.0, 59: 100.0, 60: 40.0, 61: 33.3, 62: 40.0, 63: 40.0}","{0: 35.25, 1: 35.25, 2: 35.25, 3: 35.25, 4: 35.25, 5: 35.25, 6: 35.25, 7: 35.25, 8: 35.25, 9: 35.25, 10: 35.25, 11: 35.25, 12: 35.25, 13: 35.25, 14: 35.25, 15: 35.25, 16: 35.25, 17: 35.25, 18: 35.25, 19: 35.25, 20: 35.25, 21: 35.25, 22: 35.25, 23: 35.25, 24: 35.25, 25: 35.25, 26: 35.25, 27: 35.25, 28: 35.25, 29: 35.25, 30: 35.25, 31: 35.25, 32: 35.25, 33: 35.25, 34: 35.25, 35: 35.25, 36: 35.25, 37: 35.25, 38: 35.25, 39: 35.25, 40: 35.25, 41: 35.25, 42: 35.25, 43: 35.25, 44: 35.25, 45: 35.25, 46: 35.25, 47: 35.25, 48: 35.25, 49: 35.25, 50: 35.25, 51: 35.25, 52: 35.25, 53: 35.25, 54: 35.25, 55: 35.25, 56: 35.25, 57: 35.25, 58: 35.25, 59: 35.25, 60: 35.25, 61: 35.25, 62: 35.25, 63: 35.25}",2025-03-12 20:19:44.416802
369.2,"{0: 30.0, 1: 45.5, 2: 70.0, 3: 44.4, 4: 22.2, 5: 50.0, 6: 27.3, 7: 45.5, 8: 40.0, 9: 50.0, 10: 30.0, 11: 36.4, 12: 20.0, 13: 50.0, 14: 45.5, 15: 45.5, 16: 54.5, 17: 30.0, 18: 45.5, 19: 100.0, 20: 54.5, 21: 45.5, 22: 50.0, 23: 20.0, 24: 30.0, 25: 22.2, 26: 100.0, 27: 27.3, 28: 50.0, 29: 11.1, 30: 22.2, 31: 22.2, 32: 50.0, 33: 40.0, 34: 40.0, 35: 70.0, 36: 50.0, 37: 54.5, 38: 36.4, 39: 54.5, 40: 22.2, 41: 50.0, 42: 18.2, 43: 36.4, 44: 45.5, 45: 40.0, 46: 45.5, 47: 50.0, 48: 20.0, 49: 30.0, 50: 27.3, 51: 30.0, 52: 27.3, 53: 0.0, 54: 27.3, 55: 20.0, 56: 27.3, 57: 30.0, 58: 20.0, 59: 22.2, 60: 27.3, 61: 50.0, 62: 0.0, 63: 0.0}","{0: 35.25, 1: 35.25, 2: 35.25, 3: 35.25, 4: 35.25, 5: 35.25, 6: 35.25, 7: 35.25, 8: 35.25, 9: 35.25, 10: 35.25, 11: 35.25, 12: 35.25, 13: 35.25, 14: 35.25, 15: 35.25, 16: 35.25, 17: 35.25, 18: 35.25, 19: 35.25, 20: 35.25, 21: 35.25, 22: 35.25, 23: 35.25, 24: 35.25, 25: 35.25, 26: 35.25, 27: 35.25, 28: 35.25, 29: 35.25, 30: 35.25, 31: 35.25, 32: 35.25, 33: 35.25, 34: 35.25, 35: 35.25, 36: 35.25, 37: 35.25, 38: 35.25, 39: 35.25, 40: 35.25, 41: 35.25, 42: 35.25, 43: 35.25, 44: 35.25, 45: 35.25, 46: 35.25, 47: 35.25, 48: 35.25, 49: 35.25, 50: 35.25, 51: 35.25, 52: 35.25, 53: 35.25, 54: 35.25, 55: 35.25, 56: 35.25, 57: 35.25, 58: 35.25, 59: 35.25, 60: 35.25, 61: 35.25, 62: 35.25, 63: 35.25}",2025-03-12 20:19:46.753333
399.5,"{0: 0.0, 1: 50.0, 2: 88.9, 3: 55.6, 4: 9.1, 5: 50.0, 6: 20.0, 7: 50.0, 8: 50.0, 9: 50.0, 10: 50.0, 11: 18.2, 12: 0.0, 13: 50.0, 14: 50.0, 15: 10.0, 16: 50.0, 17: 20.0, 18: 10.0, 19: 100.0, 20: 10.0, 21: 11.1, 22: 30.0, 23: 10.0, 24: 10.0, 25: 50.0, 26: 55.6, 27: 30.0, 28: 40.0, 29: 10.0, 30: 50.0, 31: 11.1, 32: 50.0, 33: 50.0, 34: 40.0, 35: 11.1, 36: 44.4, 37: 50.0, 38: 40.0, 39: 50.0, 40: 0.0, 41: 50.0, 42: 44.4, 43: 44.4, 44: 50.0, 45: 50.0, 46: 50.0, 47: 40.0, 48: 10.0, 49: 11.1, 50: 10.0, 51: 11.1, 52: 60.0, 53: 20.0, 54: 10.0, 55: 10.0, 56: 10.0, 57: 11.1, 58: 22.2, 59: 90.0, 60: 10.0, 61: 50.0, 62: 11.1, 63: 11.1}","{0: 35.1875, 1: 35.1875, 2: 35.1875, 3: 35.1875, 4: 35.1875, 5: 35.1875, 6: 35.1875, 7: 35.1875, 8: 35.1875, 9: 35.1875, 10: 35.1875, 11: 35.1875, 12: 35.1875, 13: 35.1875, 14: 35.1875, 15: 35.1875, 16: 35.1875, 17: 35.1875, 18: 35.1875, 19: 35.1875, 20: 35.1875, 21: 35.1875, 22: 35.1875, 23: 35.1875, 24: 35.1875, 25: 35.1875, 26: 35.1875, 27: 35.1875, 28: 35.1875, 29: 35.1875, 30: 35.1875, 31: 35.1875, 32: 35.1875, 33: 35.1875, 34: 35.1875, 35: 35.1875, 36: 35.1875, 37: 35.1875, 38: 35.1875, 39: 35.1875, 40: 35.1875, 41: 35.1875, 42: 35.1875, 43: 35.1875, 44: 35.1875, 45: 35.1875, 46: 35.1875, 47: 35.1875, 48: 35.1875, 49: 35.1875, 50: 35.1875, 51: 35.1875, 52: 35.1875, 53: 35.1875, 54: 35.1875, 55: 35.1875, 56: 35.1875, 57: 35.1875, 58: 35.1875, 59: 35.1875, 60: 35.1875, 61: 35.1875, 62: 35.1875, 63: 35.1875}",2025-03-12 20:19:49.079196
1457.5,"{0: 30.0, 1: 33.3, 2: 44.4, 3: 30.0, 4: 30.0, 5: 30.0, 6: 11.1, 7: 33.3, 8: 44.4, 9: 22.2, 10: 44.4, 11: 80.0, 12: 30.0, 13: 33.3, 14: 10.0, 15: 22.2, 16: 30.0, 17: 0.0, 18: 10.0, 19: 18.2, 20: 10.0, 21: 20.0, 22: 37.5, 23: 20.0, 24: 10.0, 25: 10.0, 26: 10.0, 27: 10.0, 28: 20.0, 29: 36.4, 30: 11.1, 31: 18.2, 32: 30.0, 33: 30.0, 34: 30.0, 35: 30.0, 36: 25.0, 37: 30.0, 38: 10.0, 39: 30.0, 40: 30.0, 41: 30.0, 42: 33.3, 43: 30.0, 44: 30.0, 45: 30.0, 46: 30.0, 47: 20.0, 48: 11.1, 49: 22.2, 50: 11.1, 51: 10.0, 52: 22.2, 53: 18.2, 54: 18.2, 55: 20.0, 56: 22.2, 57: 20.0, 58: 20.0, 59: 90.0, 60: 20.0, 61: 20.0, 62: 20.0, 63: 100.0}","{0: 35.625, 1: 35.625, 2: 35.625, 3: 35.625, 4: 35.625, 5: 35.625, 6: 35.625, 7: 35.625, 8: 35.625, 9: 35.625, 10: 35.625, 11: 35.625, 12: 35.625, 13: 35.625, 14: 35.625, 15: 35.625, 16: 35.625, 17: 35.625, 18: 35.625, 19: 35.625, 20: 35.625, 21: 35.625, 22: 35.625, 23: 35.625, 24: 35.625, 25: 35.625, 26: 35.625, 27: 35.625, 28: 35.625, 29: 35.625, 30: 35.625, 31: 35.625, 32: 35.625, 33: 35.625, 34: 35.625, 35: 35.625, 36: 35.625, 37: 35.625, 38: 35.625, 39: 35.625, 40: 35.625, 41: 35.625, 42: 35.625, 43: 35.625, 44: 35.625, 45: 35.625, 46: 35.625, 47: 35.625, 48: 35.625, 49: 35.625, 50: 35.625, 51: 35.625, 52: 35.625, 53: 35.625, 54: 35.625, 55: 35.625, 56: 35.625, 57: 35.625, 58: 35.625, 59: 35.625, 60: 35.625, 61: 35.625, 62: 35.625, 63: 35.625}",2025-03-12 20:19:51.412010
798.9,"{0: 30.0, 1: 40.0, 2: 33.3, 3: 45.5, 4: 40.0, 5: 40.0, 6: 40.0, 7: 45.5, 8: 36.4, 9: 45.5, 10: 72.7, 11: 50.0, 12: 44.4, 13: 40.0, 14: 50.0, 15: 45.5, 16: 50.0, 17: 22.2, 18: 45.5, 19: 20.0, 20: 40.0, 21: 40.0, 22: 36.4, 23: 40.0, 24: 30.0, 25: 40.0, 26: 33.3, 27: 54.5, 28: 40.0, 29: 40.0, 30: 30.0, 31: 100.0, 32: 27.3, 33: 40.0, 34: 44.4, 35: 50.0, 36: 33.3, 37: 45.5, 38: 36.4, 39: 50.0, 40: 40.0, 41: 50.0, 42: 60.0, 43: 40.0, 44: 40.0, 45: 22.2, 46: 40.0, 47: 44.4, 48: 40.0, 49: 40.0, 50: 40.0, 51: 40.0, 52: 40.0, 53: 36.4, 54: 36.4, 55: 40.0, 56: 30.0, 57: 30.0, 58: 90.9, 59: 40.0, 60: 40.0, 61: 36.4, 62: 36.4, 63: 36.4}","{0: 35.8125, 1: 35.8125, 2: 35.8125, 3: 35.8125, 4: 35.8125, 5: 35.8125, 6: 35.8125, 7: 35.8125, 8: 35.8125, 9: 35.8125, 10: 35.8125, 11: 35.8125, 12: 35.8125, 13: 35.8125, 14: 35.8125, 15: 35.8125, 16: 35.8125, 17: 35.8125, 18: 35.8125, 19: 35.8125, 20: 35.8125, 21: 35.8125, 22: 35.8125, 23: 35.8125, 24: 35.8125, 25: 35.8125, 26: 35.8125, 27: 35.8125, 28: 35.8125, 29: 35.8125, 30: 35.8125, 31: 35.8125, 32: 35.8125, 33: 35.8125, 34: 35.8125, 35: 35.8125, 36: 35.8125, 37: 35.8125, 38: 35.8125, 39: 35.8125, 40: 35.8125, 41: 35.8125, 42: 35.8125, 43: 35.8125, 44: 35.8125, 45: 35.8125, 46: 35.8125, 47: 35.8125, 48: 35.8125, 49: 35.8125, 50: 35.8125, 51: 35.8125, 52: 35.8125, 53: 35.8125, 54: 35.8125, 55: 35.8125, 56: 35.8125, 57: 35.8125, 58: 35.8125, 59: 35.8125, 60: 35.8125, 61: 35.8125, 62: 35.8125, 63: 35.8125}",2025-03-12 20:19:53.740832
729.1,"{0: 36.4, 1: 30.0, 2: 40.0, 3: 36.4, 4: 40.0, 5: 36.4, 6: 36.4, 7: 30.0, 8: 30.0, 9: 36.4, 10: 40.0, 11: 30.0, 12: 50.0, 13: 83.3, 14: 40.0, 15: 40.0, 16: 30.0, 17: 40.0, 18: 40.0, 19: 22.2, 20: 33.3, 21: 30.0, 22: 40.0, 23: 88.9, 24: 40.0, 25: 40.0, 26: 22.2, 27: 30.0, 28: 33.3, 29: 33.3, 30: 40.0, 31: 30.0, 32: 30.0, 33: 33.3, 34: 40.0, 35: 36.4, 36: 40.0, 37: 36.4, 38: 40.0, 39: 44.4, 40: 40.0, 41: 30.0, 42: 36.4, 43: 36.4, 44: 40.0, 45: 30.0, 46: 40.0, 47: 40.0, 48: 30.0, 49: 33.3, 50: 40.0, 51: 90.0, 52: 36.4, 53: 36.4, 54: 40.0, 55: 55.6, 56: 40.0, 57: 40.0, 58: 36.4, 59: 55.6, 60: 33.3, 61: 30.0, 62: 30.0, 63: 40.0}","{0: 35.75, 1: 35.75, 2: 35.75, 3: 35.75, 4: 35.75, 5: 35.75, 6: 35.75, 7: 35.75, 8: 35.75, 9: 35.75, 10: 35.75, 11: 35.75, 12: 35.75, 13: 35.75, 14: 35.75, 15: 35.75, 16: 35.75, 17: 35.75, 18: 35.75, 19: 35.75, 20: 35.75, 21: 35.75, 22: 35.75, 23: 35.75, 24: 35.75, 25: 35.75, 26: 35.75, 27: 35.75, 28: 35.75, 29: 35.75, 30: 35.75, 31: 35.75, 32: 35.75, 33: 35.75, 34: 35.75, 35: 35.75, 36: 35.75, 37: 35.75, 38: 35.75, 39: 35.75, 40: 35.75, 41: 35.75, 42: 35.75, 43: 35.75, 44: 35.75, 45: 35.75, 46: 35.75, 47: 35.75, 48: 35.75, 49: 35.75, 50: 35.75, 51: 35.75, 52: 35.75, 53: 35.75, 54: 35.75, 55: 35.75, 56: 35.75, 57: 35.75, 58: 35.75, 59: 35.75, 60: 35.75, 61: 35.75, 62: 35.75, 63: 35.75}",2025-03-12 20:19:56.053332
1446.7,"{0: 18.2, 1: 0.0, 2: 10.0, 3: 0.0, 4: 9.1, 5: 0.0, 6: 9.1, 7: 0.0, 8: 0.0, 9: 10.0, 10: 9.1, 11: 0.0, 12: 0.0, 13: 100.0, 14: 9.1, 15: 0.0, 16: 0.0, 17: 10.0, 18: 10.0, 19: 10.0, 20: 18.2, 21: 0.0, 22: 10.0, 23: 10.0, 24: 0.0, 25: 9.1, 26: 0.0, 27: 18.2, 28: 0.0, 29: 18.2, 30: 9.1, 31: 9.1, 32: 0.0, 33: 9.1, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 9.1, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 0.0, 46: 0.0, 47: 0.0, 48: 10.0, 49: 0.0, 50: 10.0, 51: 100.0, 52: 10.0, 53: 10.0, 54: 9.1, 55: 0.0, 56: 10.0, 57: 9.1, 58: 0.0, 59: 90.0, 60: 0.0, 61: 0.0, 62: 10.0, 63: 0.0}","{0: 35.75, 1: 35.75, 2: 35.75, 3: 35.75, 4: 35.75, 5: 35.75, 6: 35.75, 7: 35.75, 8: 35.75, 9: 35.75, 10: 35.75, 11: 35.75, 12: 35.75, 13: 35.75, 14: 35.75, 15: 35.75, 16: 35.75, 17: 35.75, 18: 35.75, 19: 35.75, 20: 35.75, 21: 35.75, 22: 35.75, 23: 35.75, 24: 35.75, 25: 35.75, 26: 35.75, 27: 35.75, 28: 35.75, 29: 35.75, 30: 35.75, 31: 35.75, 32: 35.75, 33: 35.75, 34: 35.75, 35: 35.75, 36: 35.75, 37: 35.75, 38: 35.75, 39: 35.75, 40: 35.75, 41: 35.75, 42: 35.75, 43: 35.75, 44: 35.75, 45: 35.75, 46: 35.75, 47: 35.75, 48: 35.75, 49: 35.75, 50: 35.75, 51: 35.75, 52: 35.75, 53: 35.75, 54: 35.75, 55: 35.75, 56: 35.75, 57: 35.75, 58: 35.75, 59: 35.75, 60: 35.75, 61: 35.75, 62: 35.75, 63: 35.75}",2025-03-12 20:19:58.439037
678.9,"{0: 0.0, 1: 0.0, 2: 18.2, 3: 0.0, 4: 20.0, 5: 0.0, 6: 20.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 11.1, 11: 0.0, 12: 0.0, 13: 0.0, 14: 20.0, 15: 0.0, 16: 0.0, 17: 20.0, 18: 22.2, 19: 0.0, 20: 20.0, 21: 20.0, 22: 20.0, 23: 18.2, 24: 20.0, 25: 20.0, 26: 20.0, 27: 90.9, 28: 20.0, 29: 0.0, 30: 20.0, 31: 10.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 100.0, 40: 0.0, 41: 11.1, 42: 0.0, 43: 0.0, 44: 0.0, 45: 10.0, 46: 0.0, 47: 0.0, 48: 20.0, 49: 18.2, 50: 0.0, 51: 18.2, 52: 20.0, 53: 20.0, 54: 18.2, 55: 0.0, 56: 20.0, 57: 20.0, 58: 20.0, 59: 0.0, 60: 20.0, 61: 20.0, 62: 20.0, 63: 100.0}","{0: 36.125, 1: 36.125, 2: 36.125, 3: 36.125, 4: 36.125, 5: 36.125, 6: 36.125, 7: 36.125, 8: 36.125, 9: 36.125, 10: 36.125, 11: 36.125, 12: 36.125, 13: 36.125, 14: 36.125, 15: 36.125, 16: 36.125, 17: 36.125, 18: 36.125, 19: 36.125, 20: 36.125, 21: 36.125, 22: 36.125, 23: 36.125, 24: 36.125, 25: 36.125, 26: 36.125, 27: 36.125, 28: 36.125, 29: 36.125, 30: 36.125, 31: 36.125, 32: 36.125, 33: 36.125, 34: 36.125, 35: 36.125, 36: 36.125, 37: 36.125, 38: 36.125, 39: 36.125, 40: 36.125, 41: 36.125, 42: 36.125, 43: 36.125, 44: 36.125, 45: 36.125, 46: 36.125, 47: 36.125, 48: 36.125, 49: 36.125, 50: 36.125, 51: 36.125, 52: 36.125, 53: 36.125, 54: 36.125, 55: 36.125, 56: 36.125, 57: 36.125, 58: 36.125, 59: 36.125, 60: 36.125, 61: 36.125, 62: 36.125, 63: 36.125}",2025-03-12 20:20:00.763962
1197.9,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 11.1, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 20.0, 11: 30.0, 12: 0.0, 13: 0.0, 14: 20.0, 15: 0.0, 16: 0.0, 17: 18.2, 18: 11.1, 19: 20.0, 20: 11.1, 21: 20.0, 22: 20.0, 23: 11.1, 24: 10.0, 25: 11.1, 26: 20.0, 27: 90.0, 28: 20.0, 29: 18.2, 30: 20.0, 31: 18.2, 32: 0.0, 33: 0.0, 34: 10.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 11.1, 42: 11.1, 43: 66.7, 44: 0.0, 45: 10.0, 46: 0.0, 47: 0.0, 48: 11.1, 49: 11.1, 50: 20.0, 51: 0.0, 52: 100.0, 53: 0.0, 54: 11.1, 55: 0.0, 56: 10.0, 57: 20.0, 58: 10.0, 59: 10.0, 60: 0.0, 61: 11.1, 62: 20.0, 63: 20.0}","{0: 36.1875, 1: 36.1875, 2: 36.1875, 3: 36.1875, 4: 36.1875, 5: 36.1875, 6: 36.1875, 7: 36.1875, 8: 36.1875, 9: 36.1875, 10: 36.1875, 11: 36.1875, 12: 36.1875, 13: 36.1875, 14: 36.1875, 15: 36.1875, 16: 36.1875, 17: 36.1875, 18: 36.1875, 19: 36.1875, 20: 36.1875, 21: 36.1875, 22: 36.1875, 23: 36.1875, 24: 36.1875, 25: 36.1875, 26: 36.1875, 27: 36.1875, 28: 36.1875, 29: 36.1875, 30: 36.1875, 31: 36.1875, 32: 36.1875, 33: 36.1875, 34: 36.1875, 35: 36.1875, 36: 36.1875, 37: 36.1875, 38: 36.1875, 39: 36.1875, 40: 36.1875, 41: 36.1875, 42: 36.1875, 43: 36.1875, 44: 36.1875, 45: 36.1875, 46: 36.1875, 47: 36.1875, 48: 36.1875, 49: 36.1875, 50: 36.1875, 51: 36.1875, 52: 36.1875, 53: 36.1875, 54: 36.1875, 55: 36.1875, 56: 36.1875, 57: 36.1875, 58: 36.1875, 59: 36.1875, 60: 36.1875, 61: 36.1875, 62: 36.1875, 63: 36.1875}",2025-03-12 20:20:03.071118
409.4,"{0: 0.0, 1: 30.0, 2: 0.0, 3: 0.0, 4: 27.3, 5: 0.0, 6: 30.0, 7: 0.0, 8: 18.2, 9: 0.0, 10: 100.0, 11: 0.0, 12: 20.0, 13: 0.0, 14: 18.2, 15: 0.0, 16: 30.0, 17: 30.0, 18: 0.0, 19: 20.0, 20: 30.0, 21: 30.0, 22: 0.0, 23: 30.0, 24: 0.0, 25: 22.2, 26: 27.3, 27: 0.0, 28: 27.3, 29: 27.3, 30: 27.3, 31: 27.3, 32: 0.0, 33: 30.0, 34: 0.0, 35: 30.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 20.0, 42: 0.0, 43: 0.0, 44: 0.0, 45: 27.3, 46: 0.0, 47: 0.0, 48: 27.3, 49: 0.0, 50: 100.0, 51: 0.0, 52: 30.0, 53: 0.0, 54: 22.2, 55: 27.3, 56: 20.0, 57: 30.0, 58: 10.0, 59: 90.9, 60: 0.0, 61: 30.0, 62: 27.3, 63: 27.3}","{0: 36.0, 1: 36.0, 2: 36.0, 3: 36.0, 4: 36.0, 5: 36.0, 6: 36.0, 7: 36.0, 8: 36.0, 9: 36.0, 10: 36.0, 11: 36.0, 12: 36.0, 13: 36.0, 14: 36.0, 15: 36.0, 16: 36.0, 17: 36.0, 18: 36.0, 19: 36.0, 20: 36.0, 21: 36.0, 22: 36.0, 23: 36.0, 24: 36.0, 25: 36.0, 26: 36.0, 27: 36.0, 28: 36.0, 29: 36.0, 30: 36.0, 31: 36.0, 32: 36.0, 33: 36.0, 34: 36.0, 35: 36.0, 36: 36.0, 37: 36.0, 38: 36.0, 39: 36.0, 40: 36.0, 41: 36.0, 42: 36.0, 43: 36.0, 44: 36.0, 45: 36.0, 46: 36.0, 47: 36.0, 48: 36.0, 49: 36.0, 50: 36.0, 51: 36.0, 52: 36.0, 53: 36.0, 54: 36.0, 55: 36.0, 56: 36.0, 57: 36.0, 58: 36.0, 59: 36.0, 60: 36.0, 61: 36.0, 62: 36.0, 63: 36.0}",2025-03-12 20:20:05.395285
