Process_CPU,Affined_Cores,Affined_Temperatures,Timestamp
849.0,"{0: 40.0, 1: 10.0, 2: 80.0, 3: 40.0, 4: 40.0, 5: 40.0, 6: 20.0, 7: 40.0, 8: 11.1, 9: 20.0, 10: 20.0, 11: 40.0, 12: 50.0, 13: 36.4, 14: 50.0, 15: 40.0, 16: 20.0, 17: 90.9, 18: 22.2, 19: 36.4, 20: 100.0, 21: 11.1, 22: 36.4, 23: 20.0, 24: 11.1, 25: 30.0, 26: 20.0, 27: 30.0, 28: 0.0, 29: 36.4, 30: 10.0, 31: 18.2, 32: 36.4, 33: 30.0, 34: 45.5, 35: 20.0, 36: 10.0, 37: 36.4, 38: 30.0, 39: 40.0, 40: 36.4, 41: 11.1, 42: 30.0, 43: 40.0, 44: 36.4, 45: 40.0, 46: 33.3, 47: 40.0, 48: 20.0, 49: 20.0, 50: 0.0, 51: 36.4, 52: 11.1, 53: 18.2, 54: 10.0, 55: 11.1, 56: 40.0, 57: 20.0, 58: 20.0, 59: 11.1, 60: 20.0, 61: 11.1, 62: 40.0, 63: 11.1}","{0: 33.5625, 1: 33.5625, 2: 33.5625, 3: 33.5625, 4: 33.5625, 5: 33.5625, 6: 33.5625, 7: 33.5625, 8: 33.5625, 9: 33.5625, 10: 33.5625, 11: 33.5625, 12: 33.5625, 13: 33.5625, 14: 33.5625, 15: 33.5625, 16: 33.5625, 17: 33.5625, 18: 33.5625, 19: 33.5625, 20: 33.5625, 21: 33.5625, 22: 33.5625, 23: 33.5625, 24: 33.5625, 25: 33.5625, 26: 33.5625, 27: 33.5625, 28: 33.5625, 29: 33.5625, 30: 33.5625, 31: 33.5625, 32: 33.5625, 33: 33.5625, 34: 33.5625, 35: 33.5625, 36: 33.5625, 37: 33.5625, 38: 33.5625, 39: 33.5625, 40: 33.5625, 41: 33.5625, 42: 33.5625, 43: 33.5625, 44: 33.5625, 45: 33.5625, 46: 33.5625, 47: 33.5625, 48: 33.5625, 49: 33.5625, 50: 33.5625, 51: 33.5625, 52: 33.5625, 53: 33.5625, 54: 33.5625, 55: 33.5625, 56: 33.5625, 57: 33.5625, 58: 33.5625, 59: 33.5625, 60: 33.5625, 61: 33.5625, 62: 33.5625, 63: 33.5625}",2025-03-12 19:35:57.709932
1108.4,"{0: 40.0, 1: 44.4, 2: 40.0, 3: 40.0, 4: 40.0, 5: 45.5, 6: 50.0, 7: 50.0, 8: 44.4, 9: 45.5, 10: 44.4, 11: 60.0, 12: 40.0, 13: 40.0, 14: 44.4, 15: 50.0, 16: 88.9, 17: 44.4, 18: 40.0, 19: 45.5, 20: 100.0, 21: 22.2, 22: 44.4, 23: 50.0, 24: 50.0, 25: 55.6, 26: 44.4, 27: 33.3, 28: 60.0, 29: 40.0, 30: 45.5, 31: 60.0, 32: 45.5, 33: 40.0, 34: 45.5, 35: 40.0, 36: 40.0, 37: 40.0, 38: 40.0, 39: 55.6, 40: 45.5, 41: 50.0, 42: 81.8, 43: 45.5, 44: 50.0, 45: 44.4, 46: 40.0, 47: 50.0, 48: 40.0, 49: 50.0, 50: 50.0, 51: 40.0, 52: 40.0, 53: 50.0, 54: 45.5, 55: 50.0, 56: 33.3, 57: 55.6, 58: 60.0, 59: 44.4, 60: 44.4, 61: 40.0, 62: 50.0, 63: 50.0}","{0: 33.3125, 1: 33.3125, 2: 33.3125, 3: 33.3125, 4: 33.3125, 5: 33.3125, 6: 33.3125, 7: 33.3125, 8: 33.3125, 9: 33.3125, 10: 33.3125, 11: 33.3125, 12: 33.3125, 13: 33.3125, 14: 33.3125, 15: 33.3125, 16: 33.3125, 17: 33.3125, 18: 33.3125, 19: 33.3125, 20: 33.3125, 21: 33.3125, 22: 33.3125, 23: 33.3125, 24: 33.3125, 25: 33.3125, 26: 33.3125, 27: 33.3125, 28: 33.3125, 29: 33.3125, 30: 33.3125, 31: 33.3125, 32: 33.3125, 33: 33.3125, 34: 33.3125, 35: 33.3125, 36: 33.3125, 37: 33.3125, 38: 33.3125, 39: 33.3125, 40: 33.3125, 41: 33.3125, 42: 33.3125, 43: 33.3125, 44: 33.3125, 45: 33.3125, 46: 33.3125, 47: 33.3125, 48: 33.3125, 49: 33.3125, 50: 33.3125, 51: 33.3125, 52: 33.3125, 53: 33.3125, 54: 33.3125, 55: 33.3125, 56: 33.3125, 57: 33.3125, 58: 33.3125, 59: 33.3125, 60: 33.3125, 61: 33.3125, 62: 33.3125, 63: 33.3125}",2025-03-12 19:36:00.082268
1098.5,"{0: 80.0, 1: 20.0, 2: 80.0, 3: 81.8, 4: 81.8, 5: 80.0, 6: 81.8, 7: 60.0, 8: 80.0, 9: 70.0, 10: 90.9, 11: 36.4, 12: 81.8, 13: 77.8, 14: 80.0, 15: 80.0, 16: 20.0, 17: 100.0, 18: 22.2, 19: 100.0, 20: 80.0, 21: 20.0, 22: 27.3, 23: 20.0, 24: 54.5, 25: 27.3, 26: 80.0, 27: 22.2, 28: 40.0, 29: 70.0, 30: 27.3, 31: 70.0, 32: 72.7, 33: 72.7, 34: 80.0, 35: 80.0, 36: 81.8, 37: 81.8, 38: 80.0, 39: 20.0, 40: 80.0, 41: 20.0, 42: 70.0, 43: 80.0, 44: 80.0, 45: 20.0, 46: 80.0, 47: 18.2, 48: 10.0, 49: 20.0, 50: 27.3, 51: 20.0, 52: 27.3, 53: 20.0, 54: 27.3, 55: 20.0, 56: 20.0, 57: 20.0, 58: 30.0, 59: 27.3, 60: 36.4, 61: 20.0, 62: 72.7, 63: 20.0}","{0: 33.8125, 1: 33.8125, 2: 33.8125, 3: 33.8125, 4: 33.8125, 5: 33.8125, 6: 33.8125, 7: 33.8125, 8: 33.8125, 9: 33.8125, 10: 33.8125, 11: 33.8125, 12: 33.8125, 13: 33.8125, 14: 33.8125, 15: 33.8125, 16: 33.8125, 17: 33.8125, 18: 33.8125, 19: 33.8125, 20: 33.8125, 21: 33.8125, 22: 33.8125, 23: 33.8125, 24: 33.8125, 25: 33.8125, 26: 33.8125, 27: 33.8125, 28: 33.8125, 29: 33.8125, 30: 33.8125, 31: 33.8125, 32: 33.8125, 33: 33.8125, 34: 33.8125, 35: 33.8125, 36: 33.8125, 37: 33.8125, 38: 33.8125, 39: 33.8125, 40: 33.8125, 41: 33.8125, 42: 33.8125, 43: 33.8125, 44: 33.8125, 45: 33.8125, 46: 33.8125, 47: 33.8125, 48: 33.8125, 49: 33.8125, 50: 33.8125, 51: 33.8125, 52: 33.8125, 53: 33.8125, 54: 33.8125, 55: 33.8125, 56: 33.8125, 57: 33.8125, 58: 33.8125, 59: 33.8125, 60: 33.8125, 61: 33.8125, 62: 33.8125, 63: 33.8125}",2025-03-12 19:36:02.420185
609.2,"{0: 50.0, 1: 45.5, 2: 45.5, 3: 45.5, 4: 40.0, 5: 50.0, 6: 33.3, 7: 50.0, 8: 50.0, 9: 50.0, 10: 50.0, 11: 36.4, 12: 50.0, 13: 40.0, 14: 18.2, 15: 45.5, 16: 45.5, 17: 45.5, 18: 40.0, 19: 45.5, 20: 70.0, 21: 33.3, 22: 90.9, 23: 40.0, 24: 40.0, 25: 36.4, 26: 50.0, 27: 58.3, 28: 36.4, 29: 36.4, 30: 40.0, 31: 40.0, 32: 50.0, 33: 45.5, 34: 44.4, 35: 50.0, 36: 45.5, 37: 50.0, 38: 50.0, 39: 45.5, 40: 54.5, 41: 45.5, 42: 50.0, 43: 0.0, 44: 50.0, 45: 50.0, 46: 45.5, 47: 45.5, 48: 40.0, 49: 60.0, 50: 54.5, 51: 45.5, 52: 45.5, 53: 36.4, 54: 30.0, 55: 45.5, 56: 90.0, 57: 40.0, 58: 40.0, 59: 36.4, 60: 50.0, 61: 40.0, 62: 80.0, 63: 30.0}","{0: 33.5, 1: 33.5, 2: 33.5, 3: 33.5, 4: 33.5, 5: 33.5, 6: 33.5, 7: 33.5, 8: 33.5, 9: 33.5, 10: 33.5, 11: 33.5, 12: 33.5, 13: 33.5, 14: 33.5, 15: 33.5, 16: 33.5, 17: 33.5, 18: 33.5, 19: 33.5, 20: 33.5, 21: 33.5, 22: 33.5, 23: 33.5, 24: 33.5, 25: 33.5, 26: 33.5, 27: 33.5, 28: 33.5, 29: 33.5, 30: 33.5, 31: 33.5, 32: 33.5, 33: 33.5, 34: 33.5, 35: 33.5, 36: 33.5, 37: 33.5, 38: 33.5, 39: 33.5, 40: 33.5, 41: 33.5, 42: 33.5, 43: 33.5, 44: 33.5, 45: 33.5, 46: 33.5, 47: 33.5, 48: 33.5, 49: 33.5, 50: 33.5, 51: 33.5, 52: 33.5, 53: 33.5, 54: 33.5, 55: 33.5, 56: 33.5, 57: 33.5, 58: 33.5, 59: 33.5, 60: 33.5, 61: 33.5, 62: 33.5, 63: 33.5}",2025-03-12 19:36:04.734267
898.8,"{0: 30.0, 1: 27.3, 2: 27.3, 3: 20.0, 4: 30.0, 5: 27.3, 6: 27.3, 7: 27.3, 8: 27.3, 9: 20.0, 10: 27.3, 11: 27.3, 12: 27.3, 13: 20.0, 14: 20.0, 15: 20.0, 16: 36.4, 17: 30.0, 18: 22.2, 19: 30.0, 20: 27.3, 21: 0.0, 22: 30.0, 23: 100.0, 24: 27.3, 25: 27.3, 26: 44.4, 27: 45.5, 28: 30.0, 29: 45.5, 30: 27.3, 31: 30.0, 32: 20.0, 33: 30.0, 34: 20.0, 35: 27.3, 36: 27.3, 37: 30.0, 38: 25.0, 39: 20.0, 40: 30.0, 41: 36.4, 42: 27.3, 43: 27.3, 44: 80.0, 45: 40.0, 46: 20.0, 47: 30.0, 48: 30.0, 49: 36.4, 50: 45.5, 51: 20.0, 52: 30.0, 53: 30.0, 54: 36.4, 55: 27.3, 56: 40.0, 57: 100.0, 58: 0.0, 59: 36.4, 60: 18.2, 61: 20.0, 62: 36.4, 63: 30.0}","{0: 33.1875, 1: 33.1875, 2: 33.1875, 3: 33.1875, 4: 33.1875, 5: 33.1875, 6: 33.1875, 7: 33.1875, 8: 33.1875, 9: 33.1875, 10: 33.1875, 11: 33.1875, 12: 33.1875, 13: 33.1875, 14: 33.1875, 15: 33.1875, 16: 33.1875, 17: 33.1875, 18: 33.1875, 19: 33.1875, 20: 33.1875, 21: 33.1875, 22: 33.1875, 23: 33.1875, 24: 33.1875, 25: 33.1875, 26: 33.1875, 27: 33.1875, 28: 33.1875, 29: 33.1875, 30: 33.1875, 31: 33.1875, 32: 33.1875, 33: 33.1875, 34: 33.1875, 35: 33.1875, 36: 33.1875, 37: 33.1875, 38: 33.1875, 39: 33.1875, 40: 33.1875, 41: 33.1875, 42: 33.1875, 43: 33.1875, 44: 33.1875, 45: 33.1875, 46: 33.1875, 47: 33.1875, 48: 33.1875, 49: 33.1875, 50: 33.1875, 51: 33.1875, 52: 33.1875, 53: 33.1875, 54: 33.1875, 55: 33.1875, 56: 33.1875, 57: 33.1875, 58: 33.1875, 59: 33.1875, 60: 33.1875, 61: 33.1875, 62: 33.1875, 63: 33.1875}",2025-03-12 19:36:07.188707
719.3,"{0: 10.0, 1: 45.5, 2: 50.0, 3: 50.0, 4: 9.1, 5: 50.0, 6: 18.2, 7: 50.0, 8: 50.0, 9: 40.0, 10: 50.0, 11: 50.0, 12: 54.5, 13: 45.5, 14: 50.0, 15: 45.5, 16: 45.5, 17: 10.0, 18: 10.0, 19: 33.3, 20: 30.0, 21: 10.0, 22: 100.0, 23: 10.0, 24: 27.3, 25: 10.0, 26: 10.0, 27: 9.1, 28: 30.0, 29: 33.3, 30: 22.2, 31: 10.0, 32: 50.0, 33: 50.0, 34: 45.5, 35: 45.5, 36: 45.5, 37: 50.0, 38: 40.0, 39: 50.0, 40: 50.0, 41: 10.0, 42: 50.0, 43: 0.0, 44: 11.1, 45: 75.0, 46: 50.0, 47: 9.1, 48: 10.0, 49: 10.0, 50: 10.0, 51: 50.0, 52: 10.0, 53: 10.0, 54: 10.0, 55: 0.0, 56: 90.9, 57: 18.2, 58: 9.1, 59: 40.0, 60: 54.5, 61: 11.1, 62: 10.0, 63: 9.1}","{0: 33.75, 1: 33.75, 2: 33.75, 3: 33.75, 4: 33.75, 5: 33.75, 6: 33.75, 7: 33.75, 8: 33.75, 9: 33.75, 10: 33.75, 11: 33.75, 12: 33.75, 13: 33.75, 14: 33.75, 15: 33.75, 16: 33.75, 17: 33.75, 18: 33.75, 19: 33.75, 20: 33.75, 21: 33.75, 22: 33.75, 23: 33.75, 24: 33.75, 25: 33.75, 26: 33.75, 27: 33.75, 28: 33.75, 29: 33.75, 30: 33.75, 31: 33.75, 32: 33.75, 33: 33.75, 34: 33.75, 35: 33.75, 36: 33.75, 37: 33.75, 38: 33.75, 39: 33.75, 40: 33.75, 41: 33.75, 42: 33.75, 43: 33.75, 44: 33.75, 45: 33.75, 46: 33.75, 47: 33.75, 48: 33.75, 49: 33.75, 50: 33.75, 51: 33.75, 52: 33.75, 53: 33.75, 54: 33.75, 55: 33.75, 56: 33.75, 57: 33.75, 58: 33.75, 59: 33.75, 60: 33.75, 61: 33.75, 62: 33.75, 63: 33.75}",2025-03-12 19:36:09.520832
669.2,"{0: 20.0, 1: 40.0, 2: 20.0, 3: 40.0, 4: 33.3, 5: 40.0, 6: 20.0, 7: 40.0, 8: 36.4, 9: 30.0, 10: 20.0, 11: 40.0, 12: 55.6, 13: 40.0, 14: 40.0, 15: 18.2, 16: 40.0, 17: 30.0, 18: 27.3, 19: 20.0, 20: 40.0, 21: 27.3, 22: 100.0, 23: 20.0, 24: 45.5, 25: 20.0, 26: 20.0, 27: 27.3, 28: 20.0, 29: 50.0, 30: 44.4, 31: 90.9, 32: 40.0, 33: 40.0, 34: 40.0, 35: 36.4, 36: 20.0, 37: 40.0, 38: 40.0, 39: 36.4, 40: 36.4, 41: 20.0, 42: 40.0, 43: 40.0, 44: 77.8, 45: 30.0, 46: 40.0, 47: 20.0, 48: 20.0, 49: 27.3, 50: 45.5, 51: 45.5, 52: 20.0, 53: 27.3, 54: 20.0, 55: 30.0, 56: 20.0, 57: 30.0, 58: 33.3, 59: 22.2, 60: 50.0, 61: 22.2, 62: 20.0, 63: 18.2}","{0: 33.75, 1: 33.75, 2: 33.75, 3: 33.75, 4: 33.75, 5: 33.75, 6: 33.75, 7: 33.75, 8: 33.75, 9: 33.75, 10: 33.75, 11: 33.75, 12: 33.75, 13: 33.75, 14: 33.75, 15: 33.75, 16: 33.75, 17: 33.75, 18: 33.75, 19: 33.75, 20: 33.75, 21: 33.75, 22: 33.75, 23: 33.75, 24: 33.75, 25: 33.75, 26: 33.75, 27: 33.75, 28: 33.75, 29: 33.75, 30: 33.75, 31: 33.75, 32: 33.75, 33: 33.75, 34: 33.75, 35: 33.75, 36: 33.75, 37: 33.75, 38: 33.75, 39: 33.75, 40: 33.75, 41: 33.75, 42: 33.75, 43: 33.75, 44: 33.75, 45: 33.75, 46: 33.75, 47: 33.75, 48: 33.75, 49: 33.75, 50: 33.75, 51: 33.75, 52: 33.75, 53: 33.75, 54: 33.75, 55: 33.75, 56: 33.75, 57: 33.75, 58: 33.75, 59: 33.75, 60: 33.75, 61: 33.75, 62: 33.75, 63: 33.75}",2025-03-12 19:36:11.877565
908.8,"{0: 40.0, 1: 44.4, 2: 55.6, 3: 44.4, 4: 40.0, 5: 44.4, 6: 50.0, 7: 40.0, 8: 44.4, 9: 45.5, 10: 54.5, 11: 30.0, 12: 44.4, 13: 54.5, 14: 40.0, 15: 44.4, 16: 33.3, 17: 27.3, 18: 27.3, 19: 27.3, 20: 30.0, 21: 22.2, 22: 10.0, 23: 100.0, 24: 22.2, 25: 27.3, 26: 22.2, 27: 22.2, 28: 27.3, 29: 0.0, 30: 30.0, 31: 100.0, 32: 72.7, 33: 44.4, 34: 36.4, 35: 40.0, 36: 50.0, 37: 44.4, 38: 50.0, 39: 55.6, 40: 44.4, 41: 45.5, 42: 36.4, 43: 40.0, 44: 44.4, 45: 40.0, 46: 50.0, 47: 40.0, 48: 20.0, 49: 22.2, 50: 0.0, 51: 22.2, 52: 0.0, 53: 22.2, 54: 20.0, 55: 20.0, 56: 40.0, 57: 22.2, 58: 30.0, 59: 30.0, 60: 22.2, 61: 22.2, 62: 30.0, 63: 0.0}","{0: 33.5625, 1: 33.5625, 2: 33.5625, 3: 33.5625, 4: 33.5625, 5: 33.5625, 6: 33.5625, 7: 33.5625, 8: 33.5625, 9: 33.5625, 10: 33.5625, 11: 33.5625, 12: 33.5625, 13: 33.5625, 14: 33.5625, 15: 33.5625, 16: 33.5625, 17: 33.5625, 18: 33.5625, 19: 33.5625, 20: 33.5625, 21: 33.5625, 22: 33.5625, 23: 33.5625, 24: 33.5625, 25: 33.5625, 26: 33.5625, 27: 33.5625, 28: 33.5625, 29: 33.5625, 30: 33.5625, 31: 33.5625, 32: 33.5625, 33: 33.5625, 34: 33.5625, 35: 33.5625, 36: 33.5625, 37: 33.5625, 38: 33.5625, 39: 33.5625, 40: 33.5625, 41: 33.5625, 42: 33.5625, 43: 33.5625, 44: 33.5625, 45: 33.5625, 46: 33.5625, 47: 33.5625, 48: 33.5625, 49: 33.5625, 50: 33.5625, 51: 33.5625, 52: 33.5625, 53: 33.5625, 54: 33.5625, 55: 33.5625, 56: 33.5625, 57: 33.5625, 58: 33.5625, 59: 33.5625, 60: 33.5625, 61: 33.5625, 62: 33.5625, 63: 33.5625}",2025-03-12 19:36:14.292088
579.1,"{0: 45.5, 1: 40.0, 2: 40.0, 3: 45.5, 4: 45.5, 5: 45.5, 6: 40.0, 7: 45.5, 8: 45.5, 9: 40.0, 10: 9.1, 11: 40.0, 12: 40.0, 13: 40.0, 14: 50.0, 15: 45.5, 16: 0.0, 17: 10.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 36.4, 22: 10.0, 23: 9.1, 24: 0.0, 25: 44.4, 26: 27.3, 27: 10.0, 28: 10.0, 29: 0.0, 30: 18.2, 31: 0.0, 32: 40.0, 33: 41.7, 34: 40.0, 35: 40.0, 36: 45.5, 37: 45.5, 38: 40.0, 39: 40.0, 40: 40.0, 41: 40.0, 42: 0.0, 43: 45.5, 44: 40.0, 45: 30.0, 46: 50.0, 47: 72.7, 48: 0.0, 49: 0.0, 50: 0.0, 51: 0.0, 52: 10.0, 53: 9.1, 54: 0.0, 55: 100.0, 56: 10.0, 57: 0.0, 58: 0.0, 59: 0.0, 60: 0.0, 61: 10.0, 62: 90.0, 63: 10.0}","{0: 33.9375, 1: 33.9375, 2: 33.9375, 3: 33.9375, 4: 33.9375, 5: 33.9375, 6: 33.9375, 7: 33.9375, 8: 33.9375, 9: 33.9375, 10: 33.9375, 11: 33.9375, 12: 33.9375, 13: 33.9375, 14: 33.9375, 15: 33.9375, 16: 33.9375, 17: 33.9375, 18: 33.9375, 19: 33.9375, 20: 33.9375, 21: 33.9375, 22: 33.9375, 23: 33.9375, 24: 33.9375, 25: 33.9375, 26: 33.9375, 27: 33.9375, 28: 33.9375, 29: 33.9375, 30: 33.9375, 31: 33.9375, 32: 33.9375, 33: 33.9375, 34: 33.9375, 35: 33.9375, 36: 33.9375, 37: 33.9375, 38: 33.9375, 39: 33.9375, 40: 33.9375, 41: 33.9375, 42: 33.9375, 43: 33.9375, 44: 33.9375, 45: 33.9375, 46: 33.9375, 47: 33.9375, 48: 33.9375, 49: 33.9375, 50: 33.9375, 51: 33.9375, 52: 33.9375, 53: 33.9375, 54: 33.9375, 55: 33.9375, 56: 33.9375, 57: 33.9375, 58: 33.9375, 59: 33.9375, 60: 33.9375, 61: 33.9375, 62: 33.9375, 63: 33.9375}",2025-03-12 19:36:16.642537
649.2,"{0: 100.0, 1: 50.0, 2: 50.0, 3: 50.0, 4: 40.0, 5: 45.5, 6: 20.0, 7: 45.5, 8: 50.0, 9: 44.4, 10: 40.0, 11: 45.5, 12: 22.2, 13: 40.0, 14: 45.5, 15: 54.5, 16: 50.0, 17: 40.0, 18: 10.0, 19: 10.0, 20: 10.0, 21: 9.1, 22: 10.0, 23: 10.0, 24: 10.0, 25: 11.1, 26: 9.1, 27: 0.0, 28: 10.0, 29: 45.5, 30: 11.1, 31: 10.0, 32: 40.0, 33: 50.0, 34: 45.5, 35: 44.4, 36: 10.0, 37: 50.0, 38: 44.4, 39: 45.5, 40: 50.0, 41: 45.5, 42: 45.5, 43: 36.4, 44: 54.5, 45: 72.7, 46: 50.0, 47: 10.0, 48: 0.0, 49: 40.0, 50: 10.0, 51: 10.0, 52: 10.0, 53: 10.0, 54: 0.0, 55: 10.0, 56: 10.0, 57: 10.0, 58: 100.0, 59: 36.4, 60: 11.1, 61: 20.0, 62: 10.0, 63: 0.0}","{0: 33.875, 1: 33.875, 2: 33.875, 3: 33.875, 4: 33.875, 5: 33.875, 6: 33.875, 7: 33.875, 8: 33.875, 9: 33.875, 10: 33.875, 11: 33.875, 12: 33.875, 13: 33.875, 14: 33.875, 15: 33.875, 16: 33.875, 17: 33.875, 18: 33.875, 19: 33.875, 20: 33.875, 21: 33.875, 22: 33.875, 23: 33.875, 24: 33.875, 25: 33.875, 26: 33.875, 27: 33.875, 28: 33.875, 29: 33.875, 30: 33.875, 31: 33.875, 32: 33.875, 33: 33.875, 34: 33.875, 35: 33.875, 36: 33.875, 37: 33.875, 38: 33.875, 39: 33.875, 40: 33.875, 41: 33.875, 42: 33.875, 43: 33.875, 44: 33.875, 45: 33.875, 46: 33.875, 47: 33.875, 48: 33.875, 49: 33.875, 50: 33.875, 51: 33.875, 52: 33.875, 53: 33.875, 54: 33.875, 55: 33.875, 56: 33.875, 57: 33.875, 58: 33.875, 59: 33.875, 60: 33.875, 61: 33.875, 62: 33.875, 63: 33.875}",2025-03-12 19:36:18.953415
959.0,"{0: 90.0, 1: 0.0, 2: 0.0, 3: 11.1, 4: 0.0, 5: 0.0, 6: 10.0, 7: 0.0, 8: 10.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 100.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 20.0, 17: 10.0, 18: 0.0, 19: 0.0, 20: 20.0, 21: 20.0, 22: 0.0, 23: 20.0, 24: 10.0, 25: 20.0, 26: 22.2, 27: 20.0, 28: 10.0, 29: 0.0, 30: 11.1, 31: 20.0, 32: 0.0, 33: 0.0, 34: 11.1, 35: 0.0, 36: 0.0, 37: 18.2, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 18.2, 44: 0.0, 45: 0.0, 46: 0.0, 47: 20.0, 48: 11.1, 49: 0.0, 50: 30.0, 51: 11.1, 52: 0.0, 53: 10.0, 54: 11.1, 55: 20.0, 56: 20.0, 57: 11.1, 58: 16.7, 59: 100.0, 60: 10.0, 61: 20.0, 62: 10.0, 63: 20.0}","{0: 33.875, 1: 33.875, 2: 33.875, 3: 33.875, 4: 33.875, 5: 33.875, 6: 33.875, 7: 33.875, 8: 33.875, 9: 33.875, 10: 33.875, 11: 33.875, 12: 33.875, 13: 33.875, 14: 33.875, 15: 33.875, 16: 33.875, 17: 33.875, 18: 33.875, 19: 33.875, 20: 33.875, 21: 33.875, 22: 33.875, 23: 33.875, 24: 33.875, 25: 33.875, 26: 33.875, 27: 33.875, 28: 33.875, 29: 33.875, 30: 33.875, 31: 33.875, 32: 33.875, 33: 33.875, 34: 33.875, 35: 33.875, 36: 33.875, 37: 33.875, 38: 33.875, 39: 33.875, 40: 33.875, 41: 33.875, 42: 33.875, 43: 33.875, 44: 33.875, 45: 33.875, 46: 33.875, 47: 33.875, 48: 33.875, 49: 33.875, 50: 33.875, 51: 33.875, 52: 33.875, 53: 33.875, 54: 33.875, 55: 33.875, 56: 33.875, 57: 33.875, 58: 33.875, 59: 33.875, 60: 33.875, 61: 33.875, 62: 33.875, 63: 33.875}",2025-03-12 19:36:21.261581
1008.4,"{0: 44.4, 1: 33.3, 2: 20.0, 3: 22.2, 4: 45.5, 5: 36.4, 6: 40.0, 7: 55.6, 8: 40.0, 9: 40.0, 10: 80.0, 11: 40.0, 12: 36.4, 13: 36.4, 14: 40.0, 15: 55.6, 16: 44.4, 17: 27.3, 18: 33.3, 19: 27.3, 20: 22.2, 21: 44.4, 22: 22.2, 23: 22.2, 24: 20.0, 25: 36.4, 26: 50.0, 27: 30.0, 28: 30.0, 29: 30.0, 30: 30.0, 31: 36.4, 32: 33.3, 33: 30.0, 34: 30.0, 35: 30.0, 36: 45.5, 37: 45.5, 38: 50.0, 39: 50.0, 40: 70.0, 41: 33.3, 42: 60.0, 43: 36.4, 44: 30.0, 45: 44.4, 46: 44.4, 47: 40.0, 48: 36.4, 49: 30.0, 50: 36.4, 51: 33.3, 52: 40.0, 53: 36.4, 54: 50.0, 55: 36.4, 56: 20.0, 57: 27.3, 58: 81.8, 59: 30.0, 60: 36.4, 61: 40.0, 62: 11.1, 63: 11.1}","{0: 33.5625, 1: 33.5625, 2: 33.5625, 3: 33.5625, 4: 33.5625, 5: 33.5625, 6: 33.5625, 7: 33.5625, 8: 33.5625, 9: 33.5625, 10: 33.5625, 11: 33.5625, 12: 33.5625, 13: 33.5625, 14: 33.5625, 15: 33.5625, 16: 33.5625, 17: 33.5625, 18: 33.5625, 19: 33.5625, 20: 33.5625, 21: 33.5625, 22: 33.5625, 23: 33.5625, 24: 33.5625, 25: 33.5625, 26: 33.5625, 27: 33.5625, 28: 33.5625, 29: 33.5625, 30: 33.5625, 31: 33.5625, 32: 33.5625, 33: 33.5625, 34: 33.5625, 35: 33.5625, 36: 33.5625, 37: 33.5625, 38: 33.5625, 39: 33.5625, 40: 33.5625, 41: 33.5625, 42: 33.5625, 43: 33.5625, 44: 33.5625, 45: 33.5625, 46: 33.5625, 47: 33.5625, 48: 33.5625, 49: 33.5625, 50: 33.5625, 51: 33.5625, 52: 33.5625, 53: 33.5625, 54: 33.5625, 55: 33.5625, 56: 33.5625, 57: 33.5625, 58: 33.5625, 59: 33.5625, 60: 33.5625, 61: 33.5625, 62: 33.5625, 63: 33.5625}",2025-03-12 19:36:23.599536
